model,power,use_shift,gamma,epsilon,accuracy,suppressed_matches,harm_rate
B30,3,False,70.0,0.15,0.46400001645088196,50.0,0.0
B30,3,False,70.0,0.175,0.40800002217292786,46.400000000000006,0.0
B30,3,False,70.0,0.2,0.36400002241134644,38.800000000000004,0.0
B30,3,False,75.0,0.0,0.800000011920929,0.0,17.2
B30,3,False,75.0,0.025,0.784000039100647,66.95652173913044,7.6
B30,3,False,75.0,0.05,0.6600000262260437,71.17117117117117,3.2
B30,3,False,75.0,0.075,0.6080000400543213,69.6,0.0
B30,3,False,75.0,0.1,0.5680000185966492,66.4,0.0
B30,3,False,75.0,0.125,0.527999997138977,57.599999999999994,0.0
B30,3,False,75.0,0.15,0.47200003266334534,53.2,0.0
B30,3,False,75.0,0.175,0.4520000219345093,48.4,0.0
B30,3,False,75.0,0.2,0.3760000169277191,41.6,0.0
B30,3,False,80.0,0.0,0.800000011920929,0.0,18.4
B30,3,False,80.0,0.025,0.7800000309944153,69.56521739130434,8.4
B30,3,False,80.0,0.05,0.6640000343322754,72.07207207207207,2.8000000000000003
B30,3,False,80.0,0.075,0.6160000562667847,68.95161290322581,0.4
B30,3,False,80.0,0.1,0.5760000348091125,65.60000000000001,0.0
B30,3,False,80.0,0.125,0.5560000538825989,61.6,0.0
B30,3,False,80.0,0.15,0.492000013589859,54.0,0.0
B30,3,False,80.0,0.175,0.4440000355243683,49.6,0.0
B30,3,False,80.0,0.2,0.3840000033378601,42.4,0.0
B30,4,False,0.0,0.0,0.9920000433921814,0.0,0.0
B30,4,False,0.0,0.025,0.5440000295639038,0.0,0.0
B30,4,False,0.0,0.05,0.1080000028014183,0.0,0.0
B30,4,False,0.0,0.075,0.00800000037997961,0.0,0.0
B30,4,False,0.0,0.1,0.0,0.0,0.0
B30,4,False,0.0,0.125,0.0,0.0,0.0
B30,4,False,0.0,0.15,0.0,0.0,0.0
B30,4,False,0.0,0.175,0.0,0.0,0.0
B30,4,False,0.0,0.2,0.0,0.0,0.0
B30,4,False,10.0,0.0,0.9880000352859497,0.0,0.4
B30,4,False,10.0,0.025,0.7240000367164612,40.51724137931034,0.4
B30,4,False,10.0,0.05,0.31200000643730164,23.981900452488688,0.8
B30,4,False,10.0,0.075,0.07600000500679016,8.064516129032258,0.0
B30,4,False,10.0,0.1,0.02800000086426735,2.8000000000000003,0.0
B30,4,False,10.0,0.125,0.0,1.2,0.0
B30,4,False,10.0,0.15,0.0,0.0,0.0
B30,4,False,10.0,0.175,0.00800000037997961,0.4,0.0
B30,4,False,10.0,0.2,0.00800000037997961,0.4,0.0
B30,4,False,15.0,0.0,0.9880000352859497,0.0,0.8
B30,4,False,15.0,0.025,0.7680000066757202,52.17391304347826,1.2
B30,4,False,15.0,0.05,0.40800002217292786,35.267857142857146,1.2
B30,4,False,15.0,0.075,0.24400001764297485,22.983870967741936,0.0
B30,4,False,15.0,0.1,0.08400000631809235,10.0,0.0
B30,4,False,15.0,0.125,0.024000000208616257,2.4,0.0
B30,4,False,15.0,0.15,0.02800000086426735,3.2,0.0
B30,4,False,15.0,0.175,0.012000000104308128,0.8,0.0
B30,4,False,15.0,0.2,0.012000000104308128,1.6,0.0
B30,4,False,20.0,0.0,0.984000027179718,0.0,1.2
B30,4,False,20.0,0.025,0.7680000066757202,56.25,1.2
B30,4,False,20.0,0.05,0.484000027179718,48.87892376681614,1.2
B30,4,False,20.0,0.075,0.2760000228881836,31.32530120481928,0.0
B30,4,False,20.0,0.1,0.164000004529953,21.2,0.0
B30,4,False,20.0,0.125,0.09200000762939453,12.8,0.0
B30,4,False,20.0,0.15,0.08000000566244125,8.799999999999999,0.0
B30,4,False,20.0,0.175,0.036000002175569534,3.5999999999999996,0.0
B30,4,False,20.0,0.2,0.04000000283122063,3.2,0.0
B30,4,False,25.0,0.0,0.984000027179718,0.0,1.2
B30,4,False,25.0,0.025,0.7720000147819519,60.36036036036037,1.2
B30,4,False,25.0,0.05,0.5600000023841858,56.75675675675676,1.6
B30,4,False,25.0,0.075,0.3880000114440918,43.54838709677419,0.0
B30,4,False,25.0,0.1,0.24800001084804535,31.6,0.0
B30,4,False,25.0,0.125,0.18000000715255737,21.2,0.0
B30,4,False,25.0,0.15,0.12000000476837158,16.400000000000002,0.0
B30,4,False,25.0,0.175,0.08800000697374344,11.200000000000001,0.0
B30,4,False,25.0,0.2,0.06400000303983688,8.799999999999999,0.0
B30,4,False,30.0,0.0,0.9760000705718994,0.0,1.2
B30,4,False,30.0,0.025,0.796000063419342,62.727272727272734,2.4
B30,4,False,30.0,0.05,0.6200000047683716,62.55506607929515,1.6
B30,4,False,30.0,0.075,0.4320000112056732,50.0,0.0
B30,4,False,30.0,0.1,0.3360000252723694,39.6,0.0
B30,4,False,30.0,0.125,0.2600000202655792,30.8,0.0
B30,4,False,30.0,0.15,0.18400001525878906,22.0,0.0
B30,4,False,30.0,0.175,0.12800000607967377,18.0,0.0
B30,4,False,30.0,0.2,0.10000000149011612,12.8,0.0
B30,4,False,35.0,0.0,0.9640000462532043,0.0,3.5999999999999996
B30,4,False,35.0,0.025,0.812000036239624,66.66666666666666,2.4
B30,4,False,35.0,0.05,0.64000004529953,65.33333333333333,1.2
B30,4,False,35.0,0.075,0.5,53.41365461847389,0.4
B30,4,False,35.0,0.1,0.41600000858306885,46.800000000000004,0.0
B30,4,False,35.0,0.125,0.2880000174045563,36.0,0.0
B30,4,False,35.0,0.15,0.22800001502037048,28.799999999999997,0.0
B30,4,False,35.0,0.175,0.18800000846385956,24.8,0.0
B30,4,False,35.0,0.2,0.1720000058412552,22.0,0.0
B30,4,False,40.0,0.0,0.9440000653266907,0.0,4.0
B30,4,False,40.0,0.025,0.800000011920929,64.91228070175438,1.6
B30,4,False,40.0,0.05,0.656000018119812,66.21621621621621,2.0
B30,4,False,40.0,0.075,0.5160000324249268,57.66129032258065,0.8
B30,4,False,40.0,0.1,0.4480000138282776,50.4,0.0
B30,4,False,40.0,0.125,0.35600000619888306,41.6,0.0
B30,4,False,40.0,0.15,0.30400002002716064,34.4,0.0
B30,4,False,40.0,0.175,0.25600001215934753,31.2,0.0
B30,4,False,40.0,0.2,0.20800000429153442,24.0,0.0
B30,4,False,45.0,0.0,0.9360000491142273,0.0,5.2
B30,4,False,45.0,0.025,0.800000011920929,66.66666666666666,2.8000000000000003
B30,4,False,45.0,0.05,0.64000004529953,67.2645739910314,2.0
B30,4,False,45.0,0.075,0.5480000376701355,61.6,0.0
B30,4,False,45.0,0.1,0.4880000352859497,55.60000000000001,0.0
B30,4,False,45.0,0.125,0.40400001406669617,44.4,0.0
B30,4,False,45.0,0.15,0.3320000171661377,40.0,0.0
B30,4,False,45.0,0.175,0.2600000202655792,34.0,0.0
B30,4,False,45.0,0.2,0.22800001502037048,28.000000000000004,0.0
B30,4,False,50.0,0.0,0.9240000247955322,0.0,7.199999999999999
B30,4,False,50.0,0.025,0.796000063419342,67.2566371681416,2.8000000000000003
B30,4,False,50.0,0.05,0.6600000262260437,67.55555555555556,2.4
B30,4,False,50.0,0.075,0.5800000429153442,62.0,0.0
B30,4,False,50.0,0.1,0.492000013589859,56.39999999999999,0.0
B30,4,False,50.0,0.125,0.45600003004074097,52.0,0.0
B30,4,False,50.0,0.15,0.3920000195503235,41.6,0.0
B30,4,False,50.0,0.175,0.3320000171661377,38.4,0.0
B30,4,False,50.0,0.2,0.31200000643730164,35.6,0.0
B30,4,False,55.0,0.0,0.9160000681877136,0.0,7.6
B30,4,False,55.0,0.025,0.800000011920929,65.45454545454545,3.2
B30,4,False,55.0,0.05,0.656000018119812,69.23076923076923,2.4
B30,4,False,55.0,0.075,0.6000000238418579,66.12903225806451,0.4
B30,4,False,55.0,0.1,0.5200000405311584,58.8,0.0
B30,4,False,55.0,0.125,0.4480000138282776,50.4,0.0
B30,4,False,55.0,0.15,0.4360000193119049,49.6,0.0
B30,4,False,55.0,0.175,0.3840000033378601,44.0,0.0
B30,4,False,55.0,0.2,0.2760000228881836,35.6,0.0
B30,4,False,60.0,0.0,0.9040000438690186,0.0,8.4
B30,4,False,60.0,0.025,0.7920000553131104,65.76576576576578,3.2
B30,4,False,60.0,0.05,0.656000018119812,68.58407079646017,2.0
B30,4,False,60.0,0.075,0.5960000157356262,66.8,0.0
B30,4,False,60.0,0.1,0.5680000185966492,63.6,0.0
B30,4,False,60.0,0.125,0.5,55.2,0.0
B30,4,False,60.0,0.15,0.4520000219345093,49.2,0.0
B30,4,False,60.0,0.175,0.41600000858306885,44.0,0.0
B30,4,False,60.0,0.2,0.3320000171661377,40.400000000000006,0.0
B30,4,False,65.0,0.0,0.8960000276565552,0.0,9.6
B30,4,False,65.0,0.025,0.796000063419342,68.10344827586206,4.8
B30,4,False,65.0,0.05,0.6600000262260437,70.98214285714286,2.4
B30,4,False,65.0,0.075,0.6040000319480896,68.67469879518072,0.0
B30,4,False,65.0,0.1,0.5680000185966492,65.2,0.0
B30,4,False,65.0,0.125,0.527999997138977,57.199999999999996,0.0
B30,4,False,65.0,0.15,0.4520000219345093,54.400000000000006,0.0
B30,4,False,65.0,0.175,0.4360000193119049,49.6,0.0
B30,4,False,65.0,0.2,0.3920000195503235,43.6,0.0
B30,4,False,70.0,0.0,0.8880000710487366,0.0,10.4
B30,4,False,70.0,0.025,0.800000011920929,64.95726495726495,5.6000000000000005
B30,4,False,70.0,0.05,0.6680000424385071,70.31963470319634,3.5999999999999996
B30,4,False,70.0,0.075,0.628000020980835,67.60000000000001,0.0
B30,4,False,70.0,0.1,0.5760000348091125,64.0,0.0
B30,4,False,70.0,0.125,0.5160000324249268,60.8,0.0
B30,4,False,70.0,0.15,0.48000001907348633,52.800000000000004,0.0
B30,4,False,70.0,0.175,0.4400000274181366,49.6,0.0
B30,4,False,70.0,0.2,0.3880000114440918,44.4,0.0
B30,4,False,75.0,0.0,0.8720000386238098,0.0,10.8
B30,4,False,75.0,0.025,0.8080000281333923,66.96428571428571,7.199999999999999
B30,4,False,75.0,0.05,0.6600000262260437,69.19642857142857,2.0
B30,4,False,75.0,0.075,0.6200000047683716,67.46987951807229,0.0
B30,4,False,75.0,0.1,0.5960000157356262,66.8,0.0
B30,4,False,75.0,0.125,0.5400000214576721,60.0,0.0
B30,4,False,75.0,0.15,0.527999997138977,55.2,0.0
B30,4,False,75.0,0.175,0.4400000274181366,51.2,0.0
B30,4,False,75.0,0.2,0.4000000059604645,48.4,0.0
B30,4,False,80.0,0.0,0.8680000305175781,0.0,12.0
B30,4,False,80.0,0.025,0.7880000472068787,69.02654867256636,6.800000000000001
B30,4,False,80.0,0.05,0.6760000586509705,73.00884955752213,2.8000000000000003
B30,4,False,80.0,0.075,0.628000020980835,70.68273092369478,0.4
B30,4,False,80.0,0.1,0.5960000157356262,65.06024096385542,0.0
B30,4,False,80.0,0.125,0.5520000457763672,63.2,0.0
B30,4,False,80.0,0.15,0.5240000486373901,59.599999999999994,0.0
B30,4,False,80.0,0.175,0.46800002455711365,54.0,0.0
B30,4,False,80.0,0.2,0.4320000112056732,50.4,0.0
B30,5,False,0.0,0.0,0.9920000433921814,0.0,0.0
B30,5,False,0.0,0.025,0.5560000538825989,0.0,0.0
B30,5,False,0.0,0.05,0.1080000028014183,0.0,0.0
B30,5,False,0.0,0.075,0.0,0.0,0.0
B30,5,False,0.0,0.1,0.0,0.0,0.0
B30,5,False,0.0,0.125,0.0,0.0,0.0
B30,5,False,0.0,0.15,0.0,0.0,0.0
B30,5,False,0.0,0.175,0.0,0.0,0.0
B30,5,False,0.0,0.2,0.0,0.0,0.0
B30,5,False,10.0,0.0,0.9920000433921814,0.0,0.4
B30,5,False,10.0,0.025,0.6760000586509705,29.464285714285715,0.0
B30,5,False,10.0,0.05,0.320000022649765,23.766816143497756,1.6
B30,5,False,10.0,0.075,0.09200000762939453,8.835341365461847,0.0
B30,5,False,10.0,0.1,0.01600000075995922,2.0,0.0
B30,5,False,10.0,0.125,0.01600000075995922,2.8000000000000003,0.0
B30,5,False,10.0,0.15,0.004000000189989805,0.8,0.0
B30,5,False,10.0,0.175,0.00800000037997961,1.2,0.0
B30,5,False,10.0,0.2,0.004000000189989805,0.4,0.0
B30,5,False,15.0,0.0,0.9920000433921814,0.0,0.4
B30,5,False,15.0,0.025,0.7360000610351562,43.51851851851852,0.8
B30,5,False,15.0,0.05,0.40400001406669617,36.199095022624434,2.0
B30,5,False,15.0,0.075,0.17600001394748688,19.35483870967742,0.4
B30,5,False,15.0,0.1,0.09600000083446503,12.0,0.0
B30,5,False,15.0,0.125,0.06000000238418579,7.6,0.0
B30,5,False,15.0,0.15,0.03200000151991844,2.8000000000000003,0.0
B30,5,False,15.0,0.175,0.024000000208616257,2.8000000000000003,0.0
B30,5,False,15.0,0.2,0.01600000075995922,1.6,0.0
B30,5,False,20.0,0.0,0.9880000352859497,0.0,0.4
B30,5,False,20.0,0.025,0.7480000257492065,47.32142857142857,0.8
B30,5,False,20.0,0.05,0.47600001096725464,46.63677130044843,2.4
B30,5,False,20.0,0.075,0.30400002002716064,30.64516129032258,0.0
B30,5,False,20.0,0.1,0.19600000977516174,24.0,0.0
B30,5,False,20.0,0.125,0.12000000476837158,14.399999999999999,0.0
B30,5,False,20.0,0.15,0.10400000214576721,12.4,0.0
B30,5,False,20.0,0.175,0.07600000500679016,8.799999999999999,0.0
B30,5,False,20.0,0.2,0.052000001072883606,6.4,0.0
B30,5,False,25.0,0.0,0.984000027179718,0.0,0.8
B30,5,False,25.0,0.025,0.7680000066757202,56.03448275862068,1.2
B30,5,False,25.0,0.05,0.5160000324249268,55.55555555555556,2.0
B30,5,False,25.0,0.075,0.3760000169277191,40.32258064516129,0.0
B30,5,False,25.0,0.1,0.2840000092983246,31.2,0.0
B30,5,False,25.0,0.125,0.2200000137090683,26.0,0.0
B30,5,False,25.0,0.15,0.1680000126361847,22.0,0.0
B30,5,False,25.0,0.175,0.11600000411272049,14.000000000000002,0.0
B30,5,False,25.0,0.2,0.07200000435113907,11.200000000000001,0.0
B30,5,False,30.0,0.0,0.984000027179718,0.0,1.2
B30,5,False,30.0,0.025,0.7800000309944153,55.04587155963303,1.6
B30,5,False,30.0,0.05,0.5680000185966492,59.29203539823009,1.6
B30,5,False,30.0,0.075,0.4400000274181366,50.8,0.0
B30,5,False,30.0,0.1,0.3440000116825104,39.2,0.0
B30,5,False,30.0,0.125,0.2800000011920929,34.4,0.0
B30,5,False,30.0,0.15,0.20400001108646393,26.400000000000002,0.0
B30,5,False,30.0,0.175,0.18800000846385956,22.0,0.0
B30,5,False,30.0,0.2,0.14400000870227814,18.4,0.0
B30,5,False,35.0,0.0,0.984000027179718,0.0,1.2
B30,5,False,35.0,0.025,0.784000039100647,62.28070175438597,1.2
B30,5,False,35.0,0.05,0.6320000290870667,62.89592760180995,2.0
B30,5,False,35.0,0.075,0.492000013589859,55.020080321285135,0.4
B30,5,False,35.0,0.1,0.3840000033378601,47.199999999999996,0.0
B30,5,False,35.0,0.125,0.3320000171661377,37.2,0.0
B30,5,False,35.0,0.15,0.2720000147819519,31.6,0.0
B30,5,False,35.0,0.175,0.25600001215934753,31.2,0.0
B30,5,False,35.0,0.2,0.20400001108646393,24.0,0.0
B30,5,False,40.0,0.0,0.9800000190734863,0.0,1.2
B30,5,False,40.0,0.025,0.7880000472068787,64.34782608695652,2.4
B30,5,False,40.0,0.05,0.628000020980835,65.33333333333333,2.4
B30,5,False,40.0,0.075,0.5400000214576721,58.87096774193549,0.4
B30,5,False,40.0,0.1,0.4520000219345093,50.8,0.0
B30,5,False,40.0,0.125,0.36400002241134644,42.8,0.0
B30,5,False,40.0,0.15,0.3400000035762787,42.0,0.0
B30,5,False,40.0,0.175,0.2880000174045563,33.6,0.0
B30,5,False,40.0,0.2,0.25600001215934753,28.4,0.0
B30,5,False,45.0,0.0,0.9720000624656677,0.0,2.0
B30,5,False,45.0,0.025,0.796000063419342,63.793103448275865,2.0
B30,5,False,45.0,0.05,0.6480000019073486,66.3677130044843,0.8
B30,5,False,45.0,0.075,0.5640000104904175,62.096774193548384,0.4
B30,5,False,45.0,0.1,0.4880000352859497,55.2,0.0
B30,5,False,45.0,0.125,0.41600000858306885,47.599999999999994,0.0
B30,5,False,45.0,0.15,0.41200003027915955,44.0,0.0
B30,5,False,45.0,0.175,0.3240000009536743,37.2,0.0
B30,5,False,45.0,0.2,0.30400002002716064,36.0,0.0
B30,5,False,50.0,0.0,0.9640000462532043,0.0,2.0
B30,5,False,50.0,0.025,0.8040000200271606,68.42105263157895,2.8000000000000003
B30,5,False,50.0,0.05,0.6680000424385071,68.46846846846847,2.0
B30,5,False,50.0,0.075,0.5720000267028809,62.903225806451616,0.4
B30,5,False,50.0,0.1,0.5200000405311584,58.4,0.0
B30,5,False,50.0,0.125,0.46800002455711365,53.2,0.0
B30,5,False,50.0,0.15,0.4440000355243683,48.8,0.0
B30,5,False,50.0,0.175,0.35600000619888306,40.8,0.0
B30,5,False,50.0,0.2,0.3360000252723694,37.6,0.0
B30,5,False,55.0,0.0,0.9480000734329224,0.0,4.0
B30,5,False,55.0,0.025,0.8160000443458557,66.37931034482759,2.4
B30,5,False,55.0,0.05,0.656000018119812,69.23076923076923,2.8000000000000003
B30,5,False,55.0,0.075,0.6080000400543213,65.7258064516129,0.4
B30,5,False,55.0,0.1,0.5600000023841858,62.8,0.0
B30,5,False,55.0,0.125,0.5,56.8,0.0
B30,5,False,55.0,0.15,0.42000001668930054,48.8,0.0
B30,5,False,55.0,0.175,0.40800002217292786,45.6,0.0
B30,5,False,55.0,0.2,0.3680000305175781,39.2,0.0
B30,5,False,60.0,0.0,0.940000057220459,0.0,4.8
B30,5,False,60.0,0.025,0.796000063419342,66.66666666666666,2.8000000000000003
B30,5,False,60.0,0.05,0.656000018119812,68.75,2.4
B30,5,False,60.0,0.075,0.6000000238418579,66.8,0.0
B30,5,False,60.0,0.1,0.5680000185966492,62.0,0.0
B30,5,False,60.0,0.125,0.5080000162124634,59.199999999999996,0.0
B30,5,False,60.0,0.15,0.4440000355243683,51.2,0.0
B30,5,False,60.0,0.175,0.3960000276565552,48.4,0.0
B30,5,False,60.0,0.2,0.40400001406669617,47.599999999999994,0.0
B30,5,False,65.0,0.0,0.9320000410079956,0.0,4.8
B30,5,False,65.0,0.025,0.8040000200271606,66.05504587155964,2.8000000000000003
B30,5,False,65.0,0.05,0.6720000505447388,69.33333333333334,2.0
B30,5,False,65.0,0.075,0.6040000319480896,68.0,0.0
B30,5,False,65.0,0.1,0.5720000267028809,64.0,0.0
B30,5,False,65.0,0.125,0.5560000538825989,60.4,0.0
B30,5,False,65.0,0.15,0.484000027179718,56.00000000000001,0.0
B30,5,False,65.0,0.175,0.4320000112056732,51.2,0.0
B30,5,False,65.0,0.2,0.3880000114440918,46.800000000000004,0.0
B30,5,False,70.0,0.0,0.9280000329017639,0.0,6.0
B30,5,False,70.0,0.025,0.796000063419342,64.28571428571429,2.8000000000000003
B30,5,False,70.0,0.05,0.656000018119812,69.50672645739911,3.2
B30,5,False,70.0,0.075,0.6160000562667847,67.33870967741935,0.4
B30,5,False,70.0,0.1,0.5720000267028809,66.0,0.0
B30,5,False,70.0,0.125,0.5360000133514404,61.199999999999996,0.0
B30,5,False,70.0,0.15,0.5200000405311584,55.60000000000001,0.0
B30,5,False,70.0,0.175,0.47200003266334534,50.8,0.0
B30,5,False,70.0,0.2,0.4440000355243683,48.8,0.0
B30,5,False,75.0,0.0,0.9240000247955322,0.0,6.4
B30,5,False,75.0,0.025,0.8040000200271606,67.85714285714286,3.5999999999999996
B30,5,False,75.0,0.05,0.6640000343322754,70.45454545454545,3.2
B30,5,False,75.0,0.075,0.6200000047683716,69.75806451612904,0.4
B30,5,False,75.0,0.1,0.6080000400543213,65.60000000000001,0.0
B30,5,False,75.0,0.125,0.5720000267028809,62.4,0.0
B30,5,False,75.0,0.15,0.5160000324249268,60.0,0.0
B30,5,False,75.0,0.175,0.46400001645088196,54.800000000000004,0.0
B30,5,False,75.0,0.2,0.47600001096725464,52.0,0.0
B30,5,False,80.0,0.0,0.9120000600814819,0.0,6.4
B30,5,False,80.0,0.025,0.796000063419342,63.47826086956522,3.2
B30,5,False,80.0,0.05,0.656000018119812,71.81818181818181,3.2
B30,5,False,80.0,0.075,0.6080000400543213,69.07630522088354,0.4
B30,5,False,80.0,0.1,0.5920000076293945,67.2,0.0
B30,5,False,80.0,0.125,0.5840000510215759,65.60000000000001,0.0
B30,5,False,80.0,0.15,0.5320000052452087,60.4,0.0
B30,5,False,80.0,0.175,0.5400000214576721,58.8,0.0
B30,5,False,80.0,0.2,0.4960000216960907,52.800000000000004,0.0
B30,6,False,0.0,0.0,0.9920000433921814,0.0,0.0
B30,6,False,0.0,0.025,0.5480000376701355,0.0,0.0
B30,6,False,0.0,0.05,0.10400000214576721,0.0,0.0
B30,6,False,0.0,0.075,0.00800000037997961,0.0,0.0
B30,6,False,0.0,0.1,0.0,0.0,0.0
B30,6,False,0.0,0.125,0.0,0.0,0.0
B30,6,False,0.0,0.15,0.0,0.0,0.0
B30,6,False,0.0,0.175,0.0,0.0,0.0
B30,6,False,0.0,0.2,0.0,0.0,0.0
B30,6,False,10.0,0.0,0.9920000433921814,0.0,0.0
B30,6,False,10.0,0.025,0.6760000586509705,28.57142857142857,0.0
B30,6,False,10.0,0.05,0.30400002002716064,19.17808219178082,0.8
B30,6,False,10.0,0.075,0.08000000566244125,8.032128514056225,0.0
B30,6,False,10.0,0.1,0.03200000151991844,4.0,0.0
B30,6,False,10.0,0.125,0.00800000037997961,2.0,0.0
B30,6,False,10.0,0.15,0.012000000104308128,1.6,0.0
B30,6,False,10.0,0.175,0.00800000037997961,0.4,0.0
B30,6,False,10.0,0.2,0.00800000037997961,0.8,0.0
B30,6,False,15.0,0.0,0.9920000433921814,0.0,0.0
B30,6,False,15.0,0.025,0.7080000042915344,34.21052631578947,0.0
B30,6,False,15.0,0.05,0.3840000033378601,33.1858407079646,1.2
B30,6,False,15.0,0.075,0.19600000977516174,19.67871485943775,0.0
B30,6,False,15.0,0.1,0.12800000607967377,12.0,0.0
B30,6,False,15.0,0.125,0.07200000435113907,6.800000000000001,0.0
B30,6,False,15.0,0.15,0.06000000238418579,4.8,0.0
B30,6,False,15.0,0.175,0.03200000151991844,3.2,0.0
B30,6,False,15.0,0.2,0.020000001415610313,2.8000000000000003,0.0
B30,6,False,20.0,0.0,0.9920000433921814,0.0,0.4
B30,6,False,20.0,0.025,0.7320000529289246,43.47826086956522,0.4
B30,6,False,20.0,0.05,0.4400000274181366,40.99099099099099,2.0
B30,6,False,20.0,0.075,0.2880000174045563,30.923694779116467,0.4
B30,6,False,20.0,0.1,0.19600000977516174,22.8,0.0
B30,6,False,20.0,0.125,0.12400000542402267,15.2,0.0
B30,6,False,20.0,0.15,0.09200000762939453,11.600000000000001,0.0
B30,6,False,20.0,0.175,0.06400000303983688,8.4,0.0
B30,6,False,20.0,0.2,0.06000000238418579,6.4,0.0
B30,6,False,25.0,0.0,0.9920000433921814,0.0,0.4
B30,6,False,25.0,0.025,0.7480000257492065,48.67256637168141,0.8
B30,6,False,25.0,0.05,0.5080000162124634,47.511312217194565,2.0
B30,6,False,25.0,0.075,0.3760000169277191,41.53225806451613,0.4
B30,6,False,25.0,0.1,0.29600000381469727,32.93172690763052,0.0
B30,6,False,25.0,0.125,0.22800001502037048,26.400000000000002,0.0
B30,6,False,25.0,0.15,0.14400000870227814,18.4,0.0
B30,6,False,25.0,0.175,0.14800000190734863,16.0,0.0
B30,6,False,25.0,0.2,0.08400000631809235,11.200000000000001,0.0
B30,6,False,30.0,0.0,0.9880000352859497,0.0,0.4
B30,6,False,30.0,0.025,0.7680000066757202,54.700854700854705,1.6
B30,6,False,30.0,0.05,0.5520000457763672,55.80357142857143,2.0
B30,6,False,30.0,0.075,0.42000001668930054,48.0,0.0
B30,6,False,30.0,0.1,0.3240000009536743,37.6,0.0
B30,6,False,30.0,0.125,0.30000001192092896,34.8,0.0
B30,6,False,30.0,0.15,0.25200000405311584,26.8,0.0
B30,6,False,30.0,0.175,0.20000000298023224,23.200000000000003,0.0
B30,6,False,30.0,0.2,0.15200001001358032,18.8,0.0
B30,6,False,35.0,0.0,0.9880000352859497,0.0,0.8
B30,6,False,35.0,0.025,0.7920000553131104,56.14035087719298,1.6
B30,6,False,35.0,0.05,0.5840000510215759,57.399103139013455,1.2
B30,6,False,35.0,0.075,0.484000027179718,53.81526104417671,0.4
B30,6,False,35.0,0.1,0.42000001668930054,47.599999999999994,0.0
B30,6,False,35.0,0.125,0.3440000116825104,39.2,0.0
B30,6,False,35.0,0.15,0.2880000174045563,35.199999999999996,0.0
B30,6,False,35.0,0.175,0.24800001084804535,27.200000000000003,0.0
B30,6,False,35.0,0.2,0.2240000069141388,26.0,0.0
B30,6,False,40.0,0.0,0.984000027179718,0.0,0.8
B30,6,False,40.0,0.025,0.784000039100647,59.64912280701754,2.0
B30,6,False,40.0,0.05,0.6160000562667847,61.88340807174888,2.4
B30,6,False,40.0,0.075,0.5080000162124634,57.199999999999996,0.0
B30,6,False,40.0,0.1,0.4280000329017639,50.4,0.0
B30,6,False,40.0,0.125,0.3880000114440918,43.6,0.0
B30,6,False,40.0,0.15,0.36400002241134644,40.8,0.0
B30,6,False,40.0,0.175,0.2840000092983246,36.4,0.0
B30,6,False,40.0,0.2,0.2720000147819519,29.2,0.0
B30,6,False,45.0,0.0,0.984000027179718,0.0,0.8
B30,6,False,45.0,0.025,0.784000039100647,62.71186440677966,0.8
B30,6,False,45.0,0.05,0.6440000534057617,64.41441441441441,1.2
B30,6,False,45.0,0.075,0.5440000295639038,60.32388663967612,0.4
B30,6,False,45.0,0.1,0.48000001907348633,55.2,0.0
B30,6,False,45.0,0.125,0.4400000274181366,51.2,0.0
B30,6,False,45.0,0.15,0.3800000250339508,45.6,0.0
B30,6,False,45.0,0.175,0.3680000305175781,38.4,0.0
B30,6,False,45.0,0.2,0.3360000252723694,34.4,0.0
B30,6,False,50.0,0.0,0.984000027179718,0.0,0.8
B30,6,False,50.0,0.025,0.784000039100647,63.24786324786324,2.0
B30,6,False,50.0,0.05,0.6360000371932983,66.97247706422019,2.4
B30,6,False,50.0,0.075,0.5720000267028809,62.8,0.0
B30,6,False,50.0,0.1,0.5320000052452087,58.8,0.0
B30,6,False,50.0,0.125,0.48000001907348633,53.6,0.0
B30,6,False,50.0,0.15,0.42000001668930054,49.2,0.0
B30,6,False,50.0,0.175,0.3960000276565552,44.4,0.0
B30,6,False,50.0,0.2,0.30400002002716064,36.0,0.0
B30,6,False,55.0,0.0,0.984000027179718,0.0,1.2
B30,6,False,55.0,0.025,0.7880000472068787,61.60714285714286,2.0
B30,6,False,55.0,0.05,0.6640000343322754,66.81614349775785,1.6
B30,6,False,55.0,0.075,0.5960000157356262,64.8,0.0
B30,6,False,55.0,0.1,0.5400000214576721,58.8,0.0
B30,6,False,55.0,0.125,0.5040000081062317,54.400000000000006,0.0
B30,6,False,55.0,0.15,0.46400001645088196,50.8,0.0
B30,6,False,55.0,0.175,0.4000000059604645,46.400000000000006,0.0
B30,6,False,55.0,0.2,0.3440000116825104,40.0,0.0
B30,6,False,60.0,0.0,0.9800000190734863,0.0,1.6
B30,6,False,60.0,0.025,0.7920000553131104,63.24786324786324,2.8000000000000003
B30,6,False,60.0,0.05,0.6440000534057617,66.21621621621621,2.4
B30,6,False,60.0,0.075,0.5879999995231628,64.2570281124498,0.0
B30,6,False,60.0,0.1,0.5680000185966492,61.6,0.0
B30,6,False,60.0,0.125,0.5080000162124634,56.39999999999999,0.0
B30,6,False,60.0,0.15,0.4880000352859497,53.6,0.0
B30,6,False,60.0,0.175,0.46800002455711365,46.400000000000006,0.0
B30,6,False,60.0,0.2,0.40400001406669617,47.199999999999996,0.0
